xid,name,city,wiki_link,wikipedia_extracts,rating,google_id,opening_hours,wikidata
R1359372,Nicholskaya Tower,Moscow,https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D1%8C%D1%81%D0%BA%D0%B0%D1%8F%20%D0%B1%D0%B0%D1%88%D0%BD%D1%8F,"{'title': 'ru:Никольская башня', 'text': 'Нико́льская ба́шня — проездная башня Московского Кремля, выходящая на Красную площадь. Была построена в 1491—1492 годах по проекту архитектора Пьетро Антонио Солари. До конца XV века, то есть до создания Красной площади, от Никольских ворот начиналась Никольская улица. В 1805—1806 годах башня была капитально перестроена в готическом стиле архитектором Луиджи Руска совместно с Алексеем Бакаревым. В 1816—1819 годах под руководством архитектора Осипа Бове сооружение было восстановлено в тех же формах.', 'html': '<p><b>Нико́льская ба́шня</b>&nbsp;— проездная башня Московского Кремля, выходящая на Красную площадь. Была построена в 1491—1492 годах по проекту архитектора Пьетро Антонио Солари. До конца XV века, то есть до создания Красной площади, от Никольских ворот начиналась Никольская улица. В 1805—1806 годах башня была капитально перестроена в готическом стиле архитектором Луиджи Руска совместно с Алексеем Бакаревым. В 1816—1819 годах под руководством архитектора Осипа Бове сооружение было восстановлено в тех же формах.</p>'}",4.7,ChIJNwRYmVBKtUYRvQ8hFhsdJBs,"['Monday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: Closed', 'Friday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20096:00\u202fPM']",Q3402912
W281255579,Tomb of the Unknown Soldier,null,https://en.wikipedia.org/wiki/Tomb%20of%20the%20Unknown%20Soldier%20%28Moscow%29,"{'title': 'en:Tomb of the Unknown Soldier (Moscow)', 'text': 'The Tomb of the Unknown Soldier (Russian: Могила Неизвестного Солдата, IPA: [mɐˈɡʲilə nʲɪɪˈzvʲɛsnəvə sɐlˈdatə]) is a war memorial dedicated to the Soviet soldiers killed during World War II.', 'html': '<p>The <b>Tomb of the Unknown Soldier</b> (Russian: <span lang=""ru"" title=""Russian-language text"">Могила Неизвестного Солдата</span>, <small>IPA:&nbsp;</small><span title=""Representation in the International Phonetic Alphabet (IPA)"">[mɐˈɡʲilə nʲɪɪˈzvʲɛsnəvə sɐlˈdatə]</span>) is a war memorial dedicated to the Soviet soldiers killed during World War II.</p>'}",4.9,ChIJNVmdkuy2t4kRHPRhiiQjItY,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20095:00\u202fPM']",Q2075146
N1070716586,Monument to Ilya Repin,Moscow,https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BC%D1%8F%D1%82%D0%BD%D0%B8%D0%BA%20%D0%A0%D0%B5%D0%BF%D0%B8%D0%BD%D1%83%20%28%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%29,"{'title': 'ru:Памятник Репину (Москва)', 'text': 'Памятник Репину — памятник Илье Ефимовичу Репину на Болотной площади в Москве. Расположен недалеко от одноимённой набережной и Лужкова моста; ближайшая станция метро — «Третьяковская».Памятник работы известного скульптора Матвея Генриховича Манизера был открыт 29 сентября 1958 года.Место для памятника художнику-живописцу было обусловлено близостью Третьяковской галереи, в которой хранятся многие полотна Репина. С 1962 по 1994 годы Болотная площадь, на которой расположен данный памятник, носила имя И. Репина.По сообщениям пресс-службы префектуры ЦАО, ко Дню города 2014 около памятника появится мини-сквер.', 'html': '<p><b>Памятник Репину</b> — памятник <b>Илье Ефимовичу Репину</b> на Болотной площади в Москве. Расположен недалеко от одноимённой набережной и Лужкова моста; ближайшая станция метро — «Третьяковская».</p><p>Памятник работы известного скульптора Матвея Генриховича Манизера был открыт 29 сентября 1958 года.</p><p>Место для памятника художнику-живописцу было обусловлено близостью Третьяковской галереи, в которой хранятся многие полотна Репина. С 1962 по 1994 годы Болотная площадь, на которой расположен данный памятник, носила имя И.&nbsp;Репина.</p><p>По сообщениям пресс-службы префектуры ЦАО, ко Дню города 2014 около памятника появится мини-сквер.</p>'}",4.8,ChIJz8wBeVVKtUYRY7lxut3H3O8,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Q18510163
R5967883,Птичья башня,Moscow,https://ru.wikipedia.org/wiki/%D0%9F%D1%82%D0%B8%D1%87%D1%8C%D1%8F%20%D0%B1%D0%B0%D1%88%D0%BD%D1%8F,"{'title': 'ru:Птичья башня', 'text': 'Птичья башня — глухая башня (полубашня) Китайгородской стены, расположенная на северной стороне крепости, на берегу реки Неглинной. Построена была в 1535—1538 годах Петроком Малым Фрязиным, как и вся стена. Из всех башен Китай-города единственная сохранившаяся до настоящего времени. Как башня называлась в Средневековье, неизвестно. Также неизвестно и происхождение нынешнего названия.Это краснокирпичная с белокаменным фундаментом и цоколем низкая двухъярусная постройка с вертикальными стенами.', 'html': '<p><b>Птичья башня</b>&nbsp;— <i>глухая</i> башня (<i>полубашня</i>) Китайгородской стены, расположенная на северной стороне крепости, на берегу реки Неглинной. Построена была в 1535—1538 годах Петроком Малым Фрязиным, как и вся стена. Из всех башен Китай-города единственная сохранившаяся до настоящего времени. Как башня называлась в Средневековье, неизвестно. Также неизвестно и происхождение нынешнего названия.</p><p>Это краснокирпичная с белокаменным фундаментом и цоколем низкая двухъярусная постройка с вертикальными стенами.</p>'}",4.8,ChIJv_QBeFtKtUYRMJ4DD4tbQ6s,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Q21393993
N253043145,Monument to Gogol (Gogol Boulevard),Moscow,https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BC%D1%8F%D1%82%D0%BD%D0%B8%D0%BA%20%D0%93%D0%BE%D0%B3%D0%BE%D0%BB%D1%8E%20%28%D0%93%D0%BE%D0%B3%D0%BE%D0%BB%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B1%D1%83%D0%BB%D1%8C%D0%B2%D0%B0%D1%80%29,"{'title': 'ru:Памятник Гоголю (Гоголевский бульвар)', 'text': 'Па́мятник Го́голю на Гоголевском бульваре — скульптурный монумент, в Москве на Гоголевском бульваре.Установлен в честь Н. В. Гоголя в 1952 году, в год столетия со дня смерти писателя, на месте старого памятника (1909), который был перемещён в парк дома-музея Гоголя на Никитском бульваре д. 7. Скульптор Н. Томский, архитектор Л. Голубовский.', 'html': '<p><b>Па́мятник Го́голю на Гоголевском бульваре</b>&nbsp;— скульптурный монумент, в Москве на Гоголевском бульваре.</p><p>Установлен в честь Н.&nbsp;В.&nbsp;Гоголя в 1952&nbsp;году, в год столетия со дня смерти писателя, на месте старого памятника (1909), который был перемещён в парк дома-музея Гоголя на Никитском бульваре д. 7. Скульптор Н. Томский, архитектор Л. Голубовский.</p>'}",4.8,ChIJ09ycOkxKtUYREXB5gDjrXpo,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Q59637828
N6123946495,Monument to Gogol (Nikitsky Boulevard),Moscow,https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BC%D1%8F%D1%82%D0%BD%D0%B8%D0%BA%20%D0%93%D0%BE%D0%B3%D0%BE%D0%BB%D1%8E%20%28%D0%9D%D0%B8%D0%BA%D0%B8%D1%82%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B1%D1%83%D0%BB%D1%8C%D0%B2%D0%B0%D1%80%29,"{'title': 'ru:Памятник Гоголю (Никитский бульвар)', 'text': 'Па́мятник Го́голю на Никитском бульваре — скульптурный монумент, в Москве на Никитском бульваре . Установлен в честь Н. В. Гоголя, в год празднования столетия со дня рождения писателя в 1909 году. Скульптор Николай Андреев, архитектор Фёдор Шехтель.Работу Николая Андреева нередко называют эстетически совершенной, шедевром, признают одной из лучших скульптур на улицах столицы. Его памятник Гоголю характеризуют как одну из вершин творчества, программное произведение скульптора, обладающее «огромной художественной и общественной значимостью».', 'html': '<p><b>Па́мятник Го́голю на Никитском бульваре</b>&nbsp;— скульптурный монумент, в Москве на Никитском бульваре . Установлен в честь Н.&nbsp;В.&nbsp;Гоголя, в год празднования столетия со дня рождения писателя в 1909&nbsp;году. Скульптор Николай Андреев, архитектор Фёдор Шехтель.</p><p>Работу Николая Андреева нередко называют эстетически совершенной, шедевром, признают одной из лучших скульптур на улицах столицы. Его памятник Гоголю характеризуют как одну из вершин творчества, программное произведение скульптора, обладающее «огромной художественной и общественной значимостью».</p>'}",4.8,ChIJ09ycOkxKtUYREXB5gDjrXpo,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Q59635546
N2330685582,Kadashevskaya sloboda,Moscow,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B4%D0%B0%D1%88%D1%91%D0%B2%D1%81%D0%BA%D0%B0%D1%8F%20%D1%81%D0%BB%D0%BE%D0%B1%D0%BE%D0%B4%D0%B0,"{'title': 'ru:Кадашёвская слобода', 'text': 'Кадашёвская слобода́, Кадаши́ — историческая местность в московском районе Якиманка, впервые упомянутая как село Кадашово в духовной грамоте Ивана III (1504 год) и достигшая расцвета в середине XVII века, при Алексее Михайловиче. Крупнейшая из слобод Замоскворечья, в XVII веке Кадашёвская слобода занимала территорию между Якиманкой, Ордынкой, Николаевской улицей, Полянским рынком и старицей реки Москвы. На территории бывшей слободы, в Лаврушинском переулке, находится Государственная Третьяковская галерея; c 2004 года действует музей «Кадашёвская слобода» при храме Воскресения Христова.', 'html': '<p><b>Кадашёвская слобода́</b>, <b>Кадаши́</b>&nbsp;— историческая местность в московском районе Якиманка, впервые упомянутая как <b>село Кадашово</b> в духовной грамоте Ивана III (1504 год) и достигшая расцвета в середине XVII века, при Алексее Михайловиче. Крупнейшая из слобод Замоскворечья, в XVII веке Кадашёвская слобода занимала территорию между Якиманкой, Ордынкой, Николаевской улицей, Полянским рынком и старицей реки Москвы. На территории бывшей слободы, в Лаврушинском переулке, находится Государственная Третьяковская галерея; c 2004 года действует музей «Кадашёвская слобода» при храме Воскресения Христова.</p>'}",4.9,ChIJLSJAVv5KtUYRuRvUYsiMVDM,"['Monday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20096:00\u202fPM']",Q4207194
R9734636,Pateo do Collegio,Sao Paulo,https://en.wikipedia.org/wiki/P%C3%A1tio%20do%20Col%C3%A9gio,"{'title': 'en:Pátio do Colégio', 'text': 'Pátio do Colégio (in Portuguese School Yard, written in the archaic orthography Pateo do Collegio) is the name given to the historical Jesuit church and school in the city of São Paulo, Brazil. The name is also used to refer to the square in front of the church. The Pátio do Colégio marks the site where the city was founded in 1554.', 'html': '<p><b>Pátio do Colégio</b> (in Portuguese <i>School Yard</i>, written in the archaic orthography <i>Pateo do Collegio</i>) is the name given to the historical Jesuit church and school in the city of São Paulo, Brazil. The name is also used to refer to the square in front of the church. The Pátio do Colégio marks the site where the city was founded in 1554.</p>'}",4.4,ChIJXa9ptqpZzpQR55m_SHVeD7g,"['Monday: Closed', 'Tuesday: 9:00\u202fAM\u2009–\u20094:45\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20094:45\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20094:45\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20094:45\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20094:45\u202fPM', 'Sunday: Closed']",Q2914788
N4690414591,Obelisco do Piques,Sao Paulo,https://pt.wikipedia.org/wiki/Obelisco%20do%20Piques,"{'title': 'pt:Obelisco do Piques', 'text': 'O Obelisco do Piques é um monumento localizado no Largo da Memória, zona central da cidade de São Paulo.É o monumento mais antigo da cidade, erguido em 1814 por “Vicentinho”, vulgo Vicente Gomes Pereira, um mestre de obras português. No mesmo ano foi construído o Chafariz do Piques, localizado ao fundo do mesmo.A obra foi construída sob a orientação do marechal Daniel Pedro Müller, engenheiro militar, e inicialmente ficava dentro da água que ali formava uma bacia. Foi encomendada pelo Conde de Palma em homenagem ao governador Bernardo José de Lorena. O marechal também conduziu a construção do chafariz do Pique e da antiga ponte do Carmo.', 'html': '<p>O <b>Obelisco do Piques</b> é um monumento localizado no Largo da Memória, zona central da cidade de São Paulo.</p><p>É o monumento mais antigo da cidade, erguido em 1814 por “<i>Vicentinho</i>”, vulgo Vicente Gomes Pereira, um mestre de obras português. No mesmo ano foi construído o <i>Chafariz do Piques</i>, localizado ao fundo do mesmo.</p><p>A obra foi construída sob a orientação do marechal Daniel Pedro Müller, engenheiro militar, e inicialmente ficava dentro da água que ali formava uma bacia. Foi encomendada pelo Conde de Palma em homenagem ao governador Bernardo José de Lorena. O marechal também conduziu a construção do chafariz do Pique e da antiga ponte do Carmo.</p>'}",3.5,ChIJdXWG91JYzpQREfAMLGnTuEE,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Q10340005
N2135983920,Number zero survey marker of the city of São Paulo,Sao Paulo,https://en.wikipedia.org/wiki/Marco%20Zero%20%28S%C3%A3o%20Paulo%29,"{'title': 'en:Marco Zero (São Paulo)', 'text': 'Marco Zero (Zero Milestone) is a geographic monument in downtown São Paulo. In 1934, the marble milestone was installed in front of the São Paulo Cathedral on the Praça da Sé to symbolize the center of the city. The sculpture is a both a tourist attraction and a central point of reference for street numbers in the city. Marco Zero has been registered for historic preservation since 2007.', 'html': '<p><i><b>Marco Zero</b></i> (Zero Milestone) is a geographic monument in downtown São Paulo. In 1934, the marble milestone was installed in front of the São Paulo Cathedral on the Praça da Sé to symbolize the center of the city. The sculpture is a both a tourist attraction and a central point of reference for street numbers in the city. Marco Zero has been registered for historic preservation since 2007.</p>'}",4.1,ChIJkYYOVqpZzpQRoqB9IPyaLHw,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Q10325364
